id,location
142.0,秦
142.0,武平县
142.0,武平
142.0,秦大
142.0,河北省文安县
142.0,赵国
144.0,
145.0,晋县
145.0,河南省温县
145.0,秦
145.0,魏县
146.0,陕西省韩城市
146.0,秦
146.0,魏
147.0,洛阴
147.0,雒阴
147.0,合阳
147.0,陕西省大荔县
147.0,陕西省合阳县
148.0,河北省临漳县
150.0,中山
150.0,河北省无极县
151.0,酸枣县
151.0,河南省延津县
152.0,河南省睢县
153.0,山西省
157.0,
158.0,
161.0,河南省兰考县
161.0,济水
161.0,济阳
161.0,济阳县
162.0,河南省
162.0,周口市
162.0,漯河市
163.0,河南
163.0,江陵
163.0,顿丘县
163.0,顿丘
164.0,陕西省
164.0,魏
166.0,秦
166.0,蒲子县
166.0,山西隰县
166.0,蒲子
167.0,秦
167.0,魏上郡
167.0,秦县
167.0,陕西铜川
168.0,高奴县
168.0,陕西延安市
168.0,延河
168.0,魏上郡
168.0,秦高奴县
169.0,山西省
170.0,秦
170.0,魏国
170.0,山西省永济县
170.0,蒲阪
170.0,山西芮城
170.0,蒲阪县
172.0,韩
172.0,河南省封丘
173.0,秦
173.0,河南省长垣县
173.0,首垣县
173.0,魏
173.0,韩
177.0,山东省单县
178.0,山西晋城市
178.0,秦
178.0,高都
178.0,高都县
180.0,河南省焦作市
180.0,山阳
180.0,河南省杞县
180.0,长平
180.0,河南省延津县
180.0,河南省西华县
180.0,雍丘
181.0,修武县
181.0,河南省获嘉县
182.0,魏国
182.0,河南辉县
183.0,秦
183.0,河南荥阳东
183.0,魏国
184.0,鄢陵
184.0,魏国
184.0,梧县
184.0,秦灭
184.0,河南许昌
186.0,韩
186.0,赵
187.0,北京市密云县
187.0,天津市蓟县
187.0,辽西郡
187.0,辽西
187.0,上谷郡
187.0,秦定
187.0,渔阳
187.0,赵
187.0,阳乐
187.0,王喜
187.0,无终
187.0,燕上谷
187.0,沮阳
187.0,辽宁省义县
187.0,秦
187.0,河北省怀来县
187.0,北平
187.0,北平郡
187.0,上谷
187.0,渔阳郡
188.0,辽西郡
188.0,秦
188.0,河北省
189.0,辽宁省辽阳市
189.0,襄坪
189.0,秦拔辽东郡
189.0,北平
189.0,渔阳
189.0,辽西
189.0,襄平县
189.0,上谷
189.0,襄平
189.0,辽东郡
190.0,
191.0,楚
191.0,邓县
191.0,湖北省襄樊市
191.0,楚县
192.0,湖阳
192.0,河南省唐河县
192.0,湖阳县
193.0,楚国县
193.0,秦
193.0,楚郧县
193.0,湖北省潜江市
193.0,竟陵
193.0,竟陵县
194.0,楚县
194.0,秦
194.0,河南省鹿邑县
194.0,苦县
195.0,楚县
195.0,河南省淮滨县
195.0,秦
195.0,思县
195.0,思乡
195.0,楚
196.0,沈县
196.0,秦
196.0,安徽省临泉县
197.0,湖北省宜城市
197.0,楚县
198.0,
199.0,河南省西峡县
200.0,河南省叶县南
200.0,南阳郡
200.0,叶县
201.0,湖北省老河口
202.0,楚县
202.0,秦
202.0,河南省息县
202.0,息县
202.0,楚南阳郡
202.0,息本
203.0,楚县
203.0,武城县
203.0,武城
203.0,河南省信阳市
204.0,楚县
204.0,湖北省竹山县
204.0,秦
205.0,湖北省随州市
206.0,湖北省宜城县
206.0,宜城县
207.0,
208.0,秦
208.0,平舆）县
208.0,河南省平舆县北
208.0,平县
208.0,沈国
208.0,平舆县
209.0,山东省莒县
209.0,齐
209.0,莒
209.0,楚
209.0,山东省胶州市
210.0,鲁阳县
210.0,河南省鲁山县
211.0,沅水
211.0,临沅
211.0,黔中郡
211.0,武陵郡
211.0,……县
211.0,湖南省常德市
212.0,广陵
212.0,江苏省扬州市
212.0,广陵县
213.0,秦
213.0,吴县
213.0,吴
213.0,越
213.0,安徽省六安县
213.0,楚
214.0,秦
214.0,吴
214.0,吴国
214.0,越
214.0,浙江
214.0,江苏省苏州市
214.0,楚
215.0,河南省
215.0,安徽省凤台县
215.0,河南省新蔡县
215.0,蔡国
217.0,吴
217.0,安徽省凤阳县
217.0,越
217.0,秦
218.0,吴
218.0,越
218.0,浙江
218.0,江苏省镇江市东丹徒镇
218.0,楚
218.0,丹徒
220.0,河南省襄城县
220.0,襄城
220.0,襄城县
223.0,兰陵
223.0,兰陵县
223.0,山东省苍山县
224.0,夷阳
224.0,株阳
224.0,安徽省
224.0,繁丘
224.0,正阳
224.0,新都
224.0,阳陵
224.0,中阳
224.0,美陵
225.0,陇西郡
225.0,甘肃省天水市
225.0,秦县
225.5,天水郡
225.5,冀县
225.5,甘肃省甘谷县
225.5,秦县
226.0,陕西省渭南市
226.0,渭水
226.0,迳下县
227.0,陕西省西安市
227.0,杜县
227.0,杜陵
228.0,陕西省华县
228.0,郑县
228.0,秦县
229.0,陕西省宝鸡县
231.0,韩
231.0,陕西省
231.0,秦
231.0,魏
233.0,频阳县
233.0,频阳
233.0,陕西省富平县
234.0,雍城
234.0,秦都
234.0,泾阳
234.0,陕西省凤翔县
234.0,雍县
234.0,雍理
234.0,秦县
234.0,雍丞
234.0,灵公
235.0,陕西省韩城市
235.0,陕西省韩城
236.0,陕西省蒲城县
236.0,重泉县
237.0,栎阳县
237.0,咸阳
237.0,栎邑
237.0,“县
237.0,晋国
237.0,秦国
237.0,栎阳
237.0,陕西省临潼县
237.0,新绛
238.0,蓝田县
238.0,陕西省
238.0,蓝田
242.0,陕西省高陵县
242.0,高陵县
243.0,美阳
243.0,陕西省武功县
243.0,武功县
243.0,陕西省眉县
243.0,武功
244.0,咸阳
244.0,渭城
244.0,陕西省咸阳市
244.0,咸阳县
244.0,孝公
244.0,栎阳
244.0,秦县
245.0,陕西华县
246.0,陕西省
249.0,陕
249.0,陕县
249.0,河南省陕县
255.0,义渠
255.0,义渠县
255.0,甘肃省庆阳市
256.0,陕西省
256.0,南郑县
256.0,汉中郡
258.0,
259.0,则江州
259.0,巴子
259.0,巴子国
259.0,韩服
259.0,苴
259.0,重庆市
259.0,江州县
259.0,巴
259.0,邓好
259.0,仪贪巴
259.0,江州
259.0,巴郡
260.0,夔州府奉节县
260.0,江水
260.0,四川
260.0,鱼复县
260.0,重庆市奉节县
260.0,巴郡
261.0,阆中县
261.0,汉巴郡
261.0,秦筑
261.0,阆中丞
261.0,四川省阆中市
261.0,巴
261.0,曲绕县
261.0,四川
261.0,二十里
261.0,张仪城
261.0,秦县
261.0,保宁府阆中县
261.0,阆中城
261.0,惠文王
261.0,阆水
261.0,巴郡
262.0,陇西郡
262.0,四川省松潘县
264.0,乌氏
264.0,泾州安定县
264.0,宁夏回族自治区固原市
264.0,义渠
264.0,乌氏县
264.0,大荔
264.0,安定郡
265.0,咸阳
265.0,华阳县
265.0,蜀郡
265.0,成都
265.0,成都府成都县
265.0,成都县
265.0,四川
265.0,四川省成都市
265.0,蜀国
266.0,郫县
266.0,汶山
266.0,成都府郫县
266.0,成都
266.0,四川省郫县
267.0,蜀
267.0,邛城
267.0,蜀郡
267.0,成都
267.0,郫城
267.0,四川省邛崃市
267.0,邛县
267.0,惠王
267.0,夜郎市
267.0,秦县
268.0,陕西省眉县
270.0,韩武遂县
270.0,山西省临汾市
270.0,韩国
270.0,韩
270.0,山西省垣曲县
275.0,陕西榆林
275.0,内蒙古自治区
275.0,黄河
275.0,秦上郡
275.0,勿尔图沟
275.0,漆垣县
275.0,漆垣
275.0,西河郡
277.0,秦上郡
277.0,陕西省延安市
277.0,定阳
277.0,赵邑
277.0,邯郸
284.0,赵县
284.0,秦
284.0,榆次县
284.0,太原郡榆次县
284.0,梗阳乡
290.0,兰州狄道县
290.0,西戎
290.0,狄道
290.0,甘肃省临洮县
290.0,陇西
290.0,狄道县
293.0,邓州市
294.0,筑阳县
294.0,筑水
294.0,筑阳
294.0,湖北省谷城县
294.0,南阳郡
294.0,郢
294.0,秦平
295.0,重庆市涪陵区
296.0,湖北省江陵县
299.0,秦
299.0,巫郡
299.0,楚郡
299.0,重庆市巫山
299.0,巫本
299.0,巫县
303.0,河南省新郑市
304.0,河南省原阳县
304.0,河南郡
307.0,济阴郡
307.0,宋国
307.0,陶县
307.0,山东省定陶县
307.0,定陶
307.0,陶郡
308.0,伊
308.0,河南郡
308.0,偃师
308.0,河南
308.0,平阴
308.0,河南省
308.0,洛阳
309.0,河南县
309.0,河南省汝州市
309.0,梁城
309.0,梁县
311.0,秦
311.0,偃师
311.0,毂城
311.0,洛阳
311.0,韩
311.0,河南
311.0,河南偃师市
311.0,平阴
312.0,洛州
312.0,颍川郡
314.0,安阳县
314.0,安阳城
314.0,河南省安阳市
314.0,相州
314.0,汾城
314.0,汝南郡
314.0,安阳
315.0,秦
315.0,韩都郑县
315.0,京
315.0,河南新郑
315.0,郑
315.0,郑县
315.0,韩国
315.0,韩
316.0,安徽省淮南市
316.0,曲阳
316.0,九江郡
316.0,曲阳县
318.0,巩县
318.0,河南省洛阳市
318.0,河南郡
318.0,偃师
318.0,河南省巩义
318.0,平阴县
318.0,河南省孟津县
318.0,河南
318.0,毂城
318.0,平阴
318.0,偃师本
318.0,河南省
318.0,洛阳
319.0,洛阳县
319.0,三川
319.0,河南郡
319.0,洛州洛阳县
319.0,洛邑
319.0,雒阳
319.0,周城
319.0,洛阳
324.0,河南省
324.0,陈留郡
325.0,郑国
325.0,河南省沁阳市
326.0,江夏郡
326.0,湖北省云梦县
326.0,安陆县
326.0,秦
326.0,安陆
326.0,楚
327.0,秦
327.0,顿丘县
327.0,魏
327.0,秦东郡
327.0,顿丘
328.0,秦东郡
328.0,濮阳市
328.0,濮水
328.0,濮阳
332.0,云阳县
332.0,秦
332.0,陕西省淳化县
334.0,京兆新丰县
334.0,雍州新丰县
334.0,陕西省临潼县
335.0,颍川
335.0,韩
335.0,河南
335.0,颍川郡
342.0,曲阜
342.0,蓟县
342.0,广阳郡
342.0,辽东
342.0,蓟城
342.0,秦县
345.0,襄陵
345.0,雍丘县
345.0,涣水
345.0,襄牛
345.0,河南省
345.0,秦王
345.0,襄邑县
347.0,安徽省
347.0,秦王政
348.0,睢阳县
348.0,砀郡
348.0,睢水
348.0,睢阳
348.0,河南省商丘市
348.0,宋都
348.0,梁国
350.0,汝南郡
350.0,安徽省
350.0,邵陵
350.0,昆阳
351.0,薛郡
351.0,曲阜
351.0,山东省曲阜市
351.0,鲁县
351.0,楚
351.0,曲阜本
351.0,鲁
351.0,鲁国
356.0,泗水
356.0,沛郡
356.0,泗水郡
356.0,沛泽
356.0,江苏省沛县
356.0,楚
356.0,沛县
357.0,胡陵
357.0,泗水郡
357.0,安徽省濉溪县
357.0,沛郡
363.0,临湘县
363.0,湖南省长沙市
363.0,临湘
363.0,长沙郡
363.0,青阳
363.0,长沙国
363.0,西县
363.0,苍梧郡
363.0,湘水
364.0,汨水
364.0,载罗县
364.0,襄阳宜城县
364.0,罗水
364.0,湖北省
364.0,湖南省汨罗市
364.0,湖北省枝江市
364.0,长沙郡
364.0,长沙国
364.0,罗国
364.0,岳州湘阴县
364.0,苍梧郡
364.0,西罗县
366.0,吴越
366.0,会稽郡
366.0,越
366.0,浙江
366.0,江苏省苏州市
366.0,楚
366.0,荆江
366.0,濮阳
367.0,会稽郡丹徒县
367.0,丹徒县
367.0,朱方县
370.0,武陵郡
370.0,楚国
370.0,湖南
370.0,秦洞庭郡
371.0,酉阳县
371.0,湖南省永顺县
371.0,酉阳
371.0,武陵郡
371.0,秦洞庭郡
372.0,秦苍梧郡
372.0,益阳
372.0,临沅
372.0,湖南益阳
373.0,湖南省慈利县
373.0,零阳
373.0,秦洞庭郡
373.0,秦县
374.0,湖南安乡县
374.0,湖南汉寿县
374.0,江陵
374.0,武陵郡
374.0,孱陵
374.0,秦洞庭郡
374.0,秦县
