id,location
21.0,冈山
21.0,新蔡
21.0,上蔡
22.0,鄢陵
22.0,淮滨县西南
22.0,河南省息县东北
22.0,安徽省寿县南
22.0,安徽省六安县东北
22.0,汝阴褒信县西南
22.0,河南省漯河市东城北境
22.0,安徽省桐城县以
22.0,淮水淮阴亭北白城南亭
23.0,巢县东南
23.0,安徽省桐城县南
23.0,安徽省巢县东北
23.0,桐城县南
23.0,六安县东
23.0,钟离巢
23.0,巢
23.0,居巢县
23.0,安徽省凤阳县东北
24.0,安徽省凤阳县东北临淮关县
24.0,江南凤阳府凤阳县东四里离
24.0,九江郡钟离县
24.0,巢县
24.0,凤阳县
24.0,凤阳府
25.0,汉晋阴县戎
25.0,阴戎下阴
25.0,县
25.0,湖北省老河口北
25.0,下阴
26.0,江苏省六合县西北
26.0,县
27.0,城
27.0,河南省信阳市东北
27.0,武城
27.0,河南省南阳市北
28.0,湖北省钟祥县西北
28.0,田鄢郢田
28.0,成臼
28.0,湖北省钟祥县南
28.0,县
28.0,臼
28.0,白
29.0,县县
29.0,彭城
29.0,河南省鹿邑县东
29.0,淮阳郡
29.0,安徽省濉溪县西北县
29.0,苦县厉乡曲仁里
30.0,扶风
30.0,河东
30.0,山西省新绛县东北
31.0,山西省芮城县北
31.0,山西省河津县东南
32.0,阳樊温原茅
32.0,隰郕
32.0,河南省温县东北
32.0,楼茅
32.0,阳阳樊温原
33.0,温樊
33.0,隰郕
33.0,楼茅向盟州
33.0,阳樊温原
33.0,河南省济源市西北
33.0,楼茅
34.0,河南省温县西南
34.0,阳樊温原茅
35.0,樊
35.0,河南省济源市西南
35.0,郕
35.0,温原樊
36.0,畿
36.0,河南省沁阳市西南
36.0,河南省沁阳市西北
36.0,樊
36.0,南阳阳樊温原州
36.0,修武县北
36.0,河南省
36.0,欑茅
37.0,南阳阳樊温原州陉
37.0,河南省滑县东
37.0,阳樊温原茅
39.0,瑕
39.0,河南省灵宝市西北
39.0,山西省芮城西南
40.0,熊耳山以北
40.0,陕西商州市
40.0,菟和
40.0,河南山北
40.0,陆浑
40.0,阴
40.0,上洛
40.0,仓野
40.0,河南省卢氏县东北之阴地城
40.0,上雒
40.0,河南嵩县
40.0,黄河以南
41.0,衍
41.0,山西汾州府
41.0,瓜衍
41.0,孝义县北十里瓜城
41.0,山西省孝义市北
42.0,丘丘
42.0,邢丘
42.0,河北省邢台市邢国邢丘县
42.0,河南省温县东
43.0,山西省屯留县东南
43.0,上党郡
43.0,山西省长子县
44.0,曲沃
44.0,山西省侯马市西
44.0,新田
44.0,山西省翼城县东南
44.0,新绛
45.0,河北省任县东南
46.0,中牟邑
46.0,中牟县
46.0,河南郡
46.0,牟
46.0,相州汤阴县西五十八里山
46.0,中
46.0,河南省鹤壁市西
46.0,中牟
46.0,邯郸
46.0,河南省中牟县东
48.0,涂水县
48.0,榆次县东
48.0,山西省祁县东南
48.0,梗阳
48.0,平定州隶
48.0,寿阳
48.0,山西省清徐县
48.0,山西省寿阳县东南
48.0,寿阳县东南
48.0,寿阳县
48.0,平陵
48.0,山西省介休市东北
48.0,寿阳首邑
48.0,梗阳县
48.0,太原府
48.0,涂水首
48.0,马首县
48.0,山西省榆次市西南
48.0,山西省文水县东北
48.0,县
48.0,大陵
48.0,平陵县
49.0,祁
49.0,山西省沁县南
49.0,平陵
49.0,山西省临汾市西南
49.0,涂水
49.0,平阳
49.0,梗阳
49.0,马首孟
49.0,山西省洪洞县东南
49.0,铜鞮
50.0,晋
50.0,任
50.0,河北省
50.0,梗阳
50.0,阎
50.0,先茅
50.0,绛
50.0,邬
50.0,邢丘
50.0,长子
50.0,瓜衍
50.0,祁
50.0,顷
50.0,平陵
50.0,马首
50.0,孟
50.0,平阳
50.0,中牟
50.0,杨氏
50.0,邯郸
50.0,纯留
50.0,涂水
50.0,铜
50.0,邯郸市
50.0,阳樊温原茅州陉鉏
50.0,汾水都绛
51.0,山西省河津县东北)
51.0,河南省济源市西北
51.0,阳樊温原楼茅
51.0,河南省济原市西北属晋之原县
52.0,河南省洛阳市南
53.0,陕西省华县
53.0,渭水又东迳下邽县故城南
53.0,陕西省西安市南
53.0,甘肃省甘谷县
53.0,县上邽
53.0,甘肃省天水市冀县
53.0,郑县
53.0,杜县
53.0,京兆尹下邽县
54.0,
55.0,江苏省镇江市东南
55.0,边梁邑
57.0,新郑
57.0,国县
57.0,洛邑
57.0,颍水
57.0,河南阳城阳翟
57.0,阳翟
57.0,竭东迳阳翟县故城北
58.0,山东省淄博市临淄北
58.0,临淄
58.0,山东省博兴县
58.0,营丘
58.0,薄姑
59.0,山东省高唐县东
59.0,高
59.0,高唐
60.0,山东省淄博市东北
60.0,安平
60.0,琅邪
60.0,青州临淄县东十九里
61.0,离
61.0,山东省甄城县北
62.0,即墨墨
62.0,即墨
62.0,山东省阳谷县东北阿城镇
62.0,山东省平度市东南
63.0,南武城邑
63.0,南武城城
63.0,武城
63.0,山东省平邑县东南故县城
64.0,山东省滕州市南
66.0,河南省商丘市东北
67.0,城
67.0,山东省淄博市东南昌城
68.0,山东省聊城市西北
68.0,聊城城
68.0,聊城
70.0,山东省莱州市
70.0,东莱
70.0,东莱郡
71.0,山东省沂源县东南
72.0,平陆
72.0,山东省汶上县北
73.0,济南郡平陵县
73.0,山东省济南市历城区境内
75.0,山东阳谷东北
75.0,东阿西北阿泽之阳
75.0,安阳
76.0,山东省沂水县
77.0,宜阳
77.0,平阳阳
77.0,山西省临汾市西南
77.0,阳阳
77.0,平
77.0,平阳
77.0,阳翟县
77.0,阳翟
78.0,杨氏
78.0,山西省洪洞县东南
78.0,山西省长子县西南
78.0,上党
79.0,山西省沁县南
79.0,上党
79.0,上党郡
79.0,铜鞮县
79.0,铜鞮
80.0,山西省
80.0,屯
80.0,屯留县南
80.0,屯留
81.0,雍丘
81.0,河南省荥阳市东南
83.0,丘丘
83.0,邢丘
83.0,城
83.0,邢
83.0,河南省温县东平皋故城
84.0,河南省卢氏县
84.0,卢氏
85.0,宜阳
85.0,三川
85.0,南阳
85.0,新城
85.0,伊川县西南
85.0,河南省
85.0,南郑
86.0,宜阳
86.0,山西省沁水县东
86.0,河北省涉县西北
86.0,山西省潞城县东北
87.0,河南原武县东
88.0,宜阳
88.0,河南省宜阳县西置
88.0,南阳
88.0,上党
90.0,武遂
90.0,垣曲
90.0,山西垣曲县东南
92.0,河南商水县附近阳
92.0,山东莒县
93.0,河南省沁阳市
95.0,河南登封县西南
96.0,颍川郡阳翟县
96.0,新郑
96.0,河南省禹州市
96.0,平阳县
96.0,平阳
96.0,阳翟县
96.0,阳翟
97.0,河南汝州市西
97.0,人
99.0,湖南
99.0,阳城
99.0,河南荣阳北
99.0,襄城
99.0,雍氏
99.0,安阳
100.0,山西省文水县东北
100.0,山西省阳曲县东北陵
101.0,山西省清徐县
101.0,阳
102.0,山西省介休市东北
103.0,山西省榆次市西南
103.0,水
104.0,邯郸
104.0,邯郸郸
104.0,河北省邯郸市郸
105.0,山西省祁县东南
106.0,中牟
106.0,河南省鹤壁市西
106.0,邯郸
106.0,邯郸县
107.0,晋阳阳
107.0,晋阳
107.0,山西省太原市西南阳
107.0,中牟
107.0,邯郸
107.0,阳
108.0,山西省高平市
109.0,平邑郭西
109.0,城
109.0,州南乐县
109.0,平邑县故城
109.0,山西省大同县东
111.0,河北省平山县东南
115.0,榆
115.0,山西省榆次市
115.0,阳邑
115.0,邯郸
115.0,榆次
116.0,山西省离石县西
118.0,封龙
118.0,东垣
118.0,中山
118.0,柏乡县北
118.0,河北省
118.0,中
118.0,石邑
120.0,河北省蔚县东北代王城
122.0,封龙
122.0,东垣
122.0,中山
122.0,中山邑
122.0,河北省
122.0,石邑
122.0,获鹿县东南
122.0,邑
123.0,内蒙古自治区托克托县东北
123.0,中
124.0,山西省右玉县南
124.0,雁门门
124.0,雁门
126.0,河北省行唐县东北
127.0,山西省汾阳南
127.0,内蒙古
127.0,氏
128.0,魏房子
128.0,防陵
128.0,安阳
128.0,河南安阳西南
131.0,河北省肃宁县东南
131.0,武垣
132.0,上原
132.0,河北省元氏县西北原
133.0,河北邢台
134.0,当
134.0,山西省朔州南
135.0,山西省阳曲县
138.0,河北省隆尧县西
140.0,山东省平原县南原
141.0,内蒙古自治区准格尔旗
141.0,富昌
142.0,河北省文安县北
142.0,武平县
144.0,河北省赵县西北南轮城
145.0,河南省温县西南
146.0,陕西省韩城市西南
147.0,雒阴阳
147.0,陕西省大荔县西南洛河南岸
147.0,洛阴
147.0,中山
147.0,雒阴
147.0,合阳
147.0,陕西省合阳县东南
148.0,河北省临漳县西南
150.0,陉
150.0,无极县东北县
150.0,中山
150.0,河北省
151.0,河南省延津县西南
152.0,邑襄陵乡陵乡匡县
152.0,河南省睢县西南匡城
152.0,留郡邑
153.0,王屋山垣
153.0,安邑邑
153.0,邑邑
153.0,山西省夏县西北
153.0,大梁
153.0,安
153.0,山西省垣曲县东南
153.0,安邑
153.0,大梁县
153.0,邑
153.0,王垣
153.0,洛阳
157.0,大梁
157.0,阨
157.0,安邑
157.0,开封市
157.0,河南省
157.0,大
158.0,曲沃
158.0,安邑邑
158.0,梁绛
158.0,山西省侯马市西
158.0,绛县
158.0,安邑
158.0,邑
161.0,河南省兰考县东北
161.0,济水）东迳
161.0,济阳县故城北
161.0,阳
161.0,济阳
162.0,河南省沙河南岸自
162.0,漯河市以东周口市
162.0,阴
163.0,江陵拍马山5号
163.0,丘邑
163.0,河南浚县西
163.0,顿丘
164.0,陕西省华阴市东
166.0,山西隰县
167.0,陕西铜川西北
167.0,魏上郡
167.0,漆垣
168.0,高奴
168.0,高奴上
168.0,陕西延安市东北延河北岸
169.0,山西省河津县西
169.0,汾水氏县
170.0,山西省永济县西南
170.0,山西芮城
170.0,蒲阪
172.0,首垣邑驰
172.0,封丘县东丘
172.0,平丘
172.0,河南省
172.0,户牖
173.0,首垣
173.0,河南省长垣县东北
177.0,山东省单县
178.0,山西晋城市
178.0,高都
180.0,雕丘
180.0,魏桥山阳
180.0,河南省延津县东
180.0,河南省西华县东北
180.0,太行山之阳县
180.0,山阳
180.0,河南省杞县
180.0,河南省延津县东北邑
180.0,长平
180.0,河南省焦作市东北
180.0,雝丘
180.0,雍丘
180.0,燕虚
181.0,河南省
181.0,获嘉县
182.0,河南辉县共城故城
183.0,宅阳
183.0,河南荥阳东
184.0,河南许昌、
184.0,鄢陵一
186.0,安成
186.0,山西西南
186.0,涑水边上
186.0,“遽
186.0,襄垣奇氏成阳虚阳匀军
186.0,蒙噩丘县都
186.0,都噩丘郡昌里□
187.0,阳乐
187.0,天津市蓟县
187.0,渔阳
187.0,无终
187.0,辽西郡
187.0,辽西
187.0,沮阳
187.0,怀来县东南
187.0,北京市密云县西南
187.0,右北平郡
187.0,渔阳北平
187.0,河北省
187.0,辽宁省义县西
187.0,上谷
187.0,渔阳郡
187.0,阳乐上谷
187.0,右北平
187.0,燕蓟
188.0,辽西郡
188.0,河北省迁安县西
188.0,辽西郡西
188.0,蓟
189.0,襄
189.0,辽宁省辽阳市
189.0,辽东郡北平
189.0,辽西
189.0,渔阳北平
189.0,襄平县
189.0,上谷
189.0,辽东
189.0,辽东郡
189.0,襄平
189.0,襄平辽东郡
189.0,阳
190.0,河北固安县南城安
190.0,燕国
190.0,酉城都庚都
190.0,昌
190.0,方城
191.0,湖北省襄樊市西北
192.0,河南省唐河县西南
192.0,湖阳
192.0,湖阳县
193.0,湖北省潜江市西北郧县陵县
193.0,陵
194.0,河南省鹿邑县东
195.0,期思
195.0,河南省淮滨县东南期思乡
196.0,安徽省临泉县
197.0,湖北省宜城市东南
198.0,河南省南阳市
198.0,宛县
198.0,南阳宛城
198.0,县县
198.0,申
198.0,南阳郡
198.0,队
198.0,淯水南迳宛城东
198.0,重
199.0,羽
199.0,河南省西峡县
200.0,南阳郡叶县
200.0,河南省叶县南
201.0,湖北省老河口市北
202.0,县
202.0,河南省息县西南南阳郡
203.0,城
203.0,河南省信阳市东北
203.0,武城城
203.0,武城
204.0,上庸
204.0,湖北省竹山县西南
205.0,涢水随县西
205.0,湖北省随州市
206.0,湖北省宜城县东南楚王城郢
206.0,湖广五襄阳府宜城县
207.0,郢陈
207.0,巫黔中
207.0,陈县
207.0,寿春
207.0,鄢郢
207.0,河南省淮阳县
207.0,竞陵
208.0,河南省平舆县北
208.0,舆
208.0,平舆
209.0,山东省莒县
209.0,山东省胶州市西南
209.0,斤
210.0,包阳
210.0,鲁阳县阳
210.0,河南省鲁山县阳
211.0,临沅
211.0,湖南省常德市西
211.0,武陵郡黔中黔中
211.0,临沅县南水
211.0,临沅黔中
211.0,监沅
211.0,临沅黔中郡
212.0,江苏省扬州市西北
213.0,安徽省六安县东北
214.0,浙江
214.0,江苏省苏州市
215.0,上蔡县西南
215.0,安徽省凤台县
215.0,河南省上蔡县城关一带
215.0,河南省新蔡县
215.0,来
215.0,新蔡
215.0,上蔡
217.0,安徽省凤阳县东北临淮关
218.0,方朱方县
218.0,丹徒
218.0,浙江
218.0,江苏省镇江市东丹徒镇
220.0,襄城县故城南
220.0,水
220.0,襄城
220.0,河南省襄城县
223.0,山东省苍山县西南
223.0,兰陵县
223.0,兰陵
223.0,兰陵鲁邑
224.0,寿州寿春县
224.0,尊阳
224.0,夷阳
224.0,株阳
224.0,繁丘
224.0,正阳
224.0,寿春
224.0,新都
224.0,阳陵
224.0,中阳
224.0,美陵
224.0,阳
224.0,安徽省寿县
225.0,陇西郡
225.0,甘肃省天水市
225.5,天水郡
225.5,甘肃省甘谷县东
226.0,渭水流域
226.0,渭水又东迳下县故城南
226.0,京兆尹下邽县
226.0,陕西省渭南市北
227.0,兆尹
227.0,杜陵
227.0,陕西省西安市南
228.0,陕西省华县
229.0,凤翔府虢县
229.0,风
229.0,陕西省宝鸡县西
229.0,内道
231.0,晋
231.0,临晋县
231.0,陕西省大荔县东
231.0,大荔
231.0,晋临晋
231.0,临晋
233.0,频阳东乡
233.0,频阳县
233.0,陕西省富平县东北
233.0,频阳
233.0,频
234.0,陕西省凤翔县西南
234.0,泾阳
234.0,风
234.0,雍城大郑宫
235.0,陕西省韩城市北
235.0,陕西省韩城市东南
236.0,陕西省蒲城县南
237.0,陕西省临潼县东
237.0,栎阳县
237.0,咸阳
237.0,栎阳县冯翊
237.0,栎邑
237.0,栎阳
237.0,栎邑翟
237.0,新绛
238.0,陕西省蓝田县西
238.0,水
238.0,兆
238.0,内道京兆府蓝田县
238.0,蓝田川
238.0,蓝田
238.0,田
238.0,蓝田县
242.0,陕西省高陵县
242.0,高陵
243.0,美阳
243.0,内道京兆府武功县
243.0,陕西省武功县西南
243.0,陕西省武功县西北
243.0,阳功
243.0,陕西省眉县东
243.0,武功县
243.0,美阳扶风
243.0,武功扶风
243.0,武功
244.0,咸阳阙
244.0,咸阳
244.0,陕西省咸阳市东
244.0,城
244.0,咸
244.0,咸阳扶风
244.0,栎阳阳
245.0,陕西华县东北
245.0,城
246.0,邓州内乡县东七里
246.0,弘农郡
246.0,弘农
246.0,商州东八十九里
246.0,陕西省丹凤县西北
246.0,弘农郡商县邬
246.0,商洛县
246.0,农
249.0,县
249.0,河南省陕县西南
255.0,地
255.0,义渠
255.0,渠渠
255.0,甘肃省庆阳市西南渠
255.0,渠
256.0,南郑县南
256.0,南郑
256.0,汉中
256.0,陕西省汉中市
258.0,乌氏
258.0,义渠
258.0,大荔
258.0,梁山泾漆
258.0,北河
258.0,宁夏回族自治区盐池县
258.0,朐衍地
258.0,朐衍衍
258.0,朐衍
258.0,朐衍县
258.0,“岐
259.0,州
259.0,江州
259.0,重庆市嘉陵江北岸
260.0,重庆市奉节县东白帝城
260.0,迳鱼复县故城南
260.0,四川四夔州府奉节县复
261.0,四川三保宁府阆中县郡
261.0,四川省阆中市
261.0,阆水纡曲绕县阆中城
261.0,张仪城
261.0,阆中
261.0,阆中县
261.0,阆中城
262.0,汶山
262.0,湔氏县彭阙
262.0,湔氐道郡
262.0,湔氐县
262.0,道
262.0,湔氏蜀
262.0,四川省松潘县西北
262.0,天彭阙东迳汶关
262.0,湔氏
262.0,湔氏县
262.0,陇西郡
262.0,历氏道县北……县迁
264.0,乌氏
264.0,宁夏回族自治区固原市东南
264.0,岐
264.0,义渠
264.0,氏
264.0,大荔
264.0,梁山泾漆
264.0,泾州安定县东三十里
264.0,安定郡
264.0,朐衍
265.0,成都县赤里街
265.0,华阳县成都城城南
265.0,盐铁市
265.0,咸阳
265.0,成都
265.0,营广府舍
265.0,导
265.0,城
265.0,成都县
265.0,四川二成都府成都县治
265.0,四川省成都市
266.0,成都
266.0,郫城
266.0,四川省郫县
266.0,成都府郫县邑
266.0,县县
266.0,汶山下邑郫
266.0,县
267.0,临邛城
267.0,夜郎市
267.0,成都郫
267.0,成都
267.0,郫城
267.0,四川省邛崃市
267.0,邛城西南邛、
267.0,临邛
268.0,本周
268.0,陕西省眉县东北
268.0,”中郿邑
270.0,宜阳
270.0,山西省临汾市西南
270.0,山西省垣曲县东南
270.0,韩武遂
275.0,西河郡
275.0,西略胡地榆中（
275.0,漆垣县
275.0,陕西榆林以北、黄河以南的地区节
275.0,漆垣
275.0,勿尔图沟秦汉古城
275.0,内蒙古自治区准格尔旗西南
275.0,广衍
277.0,邯郸
277.0,定阳
277.0,陕西省延安市东南
284.0,榆次县
284.0,梗
284.0,梗阳
284.0,榆次
284.0,太原郡
290.0,道
290.0,甘肃省临洮县
290.0,北迳狄道故城东
290.0,兰州狄道
290.0,陇西郡
293.0,邓州穰县
293.0,南迳穰县故城郢
293.0,南阳郡
293.0,郢
293.0,河南省邓州市
294.0,筑阳县
294.0,筑水
294.0,筑阳
294.0,湖北省谷城县东
294.0,南阳郡
294.0,筑阳县故城南郢
295.0,重庆市涪陵区东北
295.0,郡巴郡
295.0,涪州涪陵县
295.0,涪州城
295.0,涪州滨化县
296.0,夷陵
296.0,南郡
296.0,丹阳
296.0,郡江陵县
296.0,湖北省江陵县西北纪南城
296.0,陵
299.0,重庆市巫山县北
303.0,河南省新郑市北
303.0,社
304.0,河南
304.0,河南省原阳县西南原武西北
307.0,山东省
307.0,陶
307.0,定陶县
307.0,济阴郡
308.0,河南省洛阳市西
308.0,河南郡河南县下班固
308.0,偃师巩
308.0,缑氏
308.0,河南
308.0,洛阳城
308.0,阳
308.0,平阴
309.0,河南省汝州市西南
309.0,河南县西南梁城
309.0,梁县西县故城
309.0,县
309.0,水三里水
311.0,河南郡
311.0,偃师
311.0,氏
311.0,缑氏
311.0,毂城
311.0,平阴
311.0,河南偃师市东南
311.0,河南
311.0,洛阳
312.0,颍川
312.0,韩纶氏
312.0,洛州嵩县夏国氏东南
312.0,西河赵地蔺”
312.0,缑氏
312.0,河
312.0,颍川郡
312.0,氏
314.0,汾城新中新中
314.0,安阳宁新中邑
314.0,河南省安阳市南
314.0,相州外城
314.0,汝南郡
314.0,安阳
314.0,新中
314.0,安阳新中
315.0,县
315.0,河南新郑“郑韩故城”
315.0,韩都郑县
316.0,九江
316.0,安徽省淮南市东南
316.0,云梦睡虎地七号墓
316.0,曲阳
318.0,平阴县
318.0,偃师巩
318.0,毂城
318.0,河南郡巩县
318.0,河南
318.0,河南郡
318.0,缑氏
318.0,河南省偃师市东
318.0,毂城县
318.0,河南省孟津县东北
318.0,洛阳
318.0,巩县
318.0,偃师县
318.0,河南省洛阳市西北
318.0,偃师
318.0,巩
318.0,穀城
318.0,河南省巩义西南
318.0,平阴
319.0,洛阳县
319.0,洛州洛阳县东北
319.0,三川
319.0,河南郡
319.0,洛阳
319.0,雒阳
319.0,洛邑成周城
324.0,陈留
324.0,尉氏
324.0,尉氏县
324.0,河南省
324.0,开封府尉氏县
325.0,野王县
325.0,迳城
325.0,河内郡县
325.0,河南省沁阳市西北
325.0,野王西北三十里邘城台
326.0,安陆
326.0,江夏郡
326.0,湖北省云梦县
327.0,河南道滑州酸枣县
327.0,东郡
327.0,燕
327.0,河内郡
327.0,长平县
327.0,汝南县平
327.0,滑州酸枣县
327.0,山阳
327.0,虚
327.0,酸枣
327.0,长平
327.0,陈留郡
327.0,南燕县
327.0,枣虚
327.0,雍丘
327.0,燕虚
327.0,睢水又东迳雍丘县故城北国
328.0,河南省濮阳市西南
328.0,王东郡
328.0,濮水迳南
328.0,濮阳县
328.0,濮阳城
328.0,王
328.0,濮阳东郡
328.0,濮阳
328.0,楚丘
332.0,云阳
332.0,陕西省淳化县西北
334.0,京兆新丰县
334.0,雍州新丰县
334.0,新丰兆
334.0,陕西省临潼县东北
335.0,颍川
335.0,新郑
335.0,翟
335.0,东阳翟县故城
335.0,颍川郡
335.0,颍
335.0,颍水
335.0,阳翟县
335.0,河南阳城阳翟
335.0,阳翟
342.0,曲阜
342.0,蓟县
342.0,北京城西南隅
342.0,辽东
342.0,营丘
342.0,广阳
345.0,迳
345.0,襄邑县故城南
345.0,襄陵
345.0,河南省睢县
345.0,雍丘县故城南
345.0,承匡城
345.0,承匡
345.0,承匡县
345.0,陈留郡
345.0,河南道宋州襄邑县襄牛
345.0,襄陵邑匡
345.0,邑
345.0,襄邑县
345.0,襄邑
347.0,迳砀县故城北
347.0,安徽省砀山县南
348.0,睢阳县
348.0,睢水又东迳
348.0,睢阳
348.0,睢阳县故城南
348.0,河南省商丘市南
350.0,新
350.0,昆阳
350.0,长城
350.0,邢丘
350.0,陈
350.0,汝南郡新县
350.0,无踈
350.0,海盐
350.0,鄢
350.0,沂
350.0,卷
350.0,黄
350.0,煮枣
350.0,鸿沟
350.0,舞阳
350.0,燕
350.0,汝南
350.0,衍
350.0,颍
350.0,邵陵
350.0,许
350.0,河外
350.0,酸枣
350.0,安徽省太和县北
350.0,淮
351.0,县
351.0,曲阜
351.0,鲁县
351.0,山东省曲阜市
356.0,泗水沛县
356.0,水
356.0,南阳
356.0,泗水
356.0,江苏省沛县邑
356.0,县郡
356.0,泽水水水
357.0,安徽省濉溪县西北
357.0,胡陵
357.0,泗水郡泗水郡
357.0,方与
363.0,湖南省长沙市
363.0,临湘
363.0,临湘县
363.0,长沙阳阳沙梧
363.0,苍梧
363.0,临湘青阳
363.0,长沙国
363.0,临湘县故城西县治
363.0,湘水滨临川侧
363.0,湘水
364.0,汨水
364.0,沙国
364.0,苍梧
364.0,西罗县北
364.0,长沙梧
364.0,湖南省汨罗市西北
364.0,长沙
364.0,湖北省宜城市西
364.0,岳州湘阴县东北
364.0,襄阳宜城县西沙
364.0,湖北省枝江市东北
366.0,濮阳府
366.0,会稽
366.0,荆江南
366.0,会稽郡
366.0,浙江
366.0,辽东
366.0,江苏省苏州市
366.0,江南道苏州府吴县
367.0,江南道润州府丹徒县
367.0,朱方县
367.0,会稽郡丹徒县
367.0,江南
367.0,丹徒县
367.0,长陇
370.0,武陵
370.0,湖南龙山里耶城址洞庭郡洞庭
370.0,迁陵
370.0,陵
371.0,武陵
371.0,湖南省永顺县南
371.0,阳
371.0,秦洞庭郡
372.0,长沙
372.0,益阳
372.0,临沅
372.0,湖南益阳东苍梧郡
373.0,湖南省慈利县东
373.0,武陵郡
373.0,秦洞庭郡
374.0,临沅
374.0,湖南安乡县
374.0,迁陵陵陵
374.0,湖南汉寿县洞庭
374.0,江陵
374.0,武陵郡
374.0,孱陵
